Student ID,NPS Date,NPS State,NPS Answer,Feedback Text,Feedback Category,Feedback Week End
109499194,2/14/2023,WY,3,,,
109499194,9/22/2023,CO,6,,,
109499194,9/18/2023,CO,10,,,
109499194,9/5/2023,AZ,3,,,
109499194,6/29/2023,NM,5,,,
109499194,1/29/2023,WY,5,,,
109499194,2/19/2023,NM,1,,,
109499194,6/19/2023,NM,5,,,
109499194,3/30/2023,WY,0,,,
109499194,10/30/2023,AZ,6,,,
109499194,6/21/2023,NM,4,,,
109499194,2/21/2023,NM,9,,,
109499194,3/26/2023,CO,5,,,
109499194,6/27/2023,CO,1,,,
109499194,6/21/2023,NM,7,,,
109499194,7/10/2023,NM,4,,,
109499194,1/2/2023,AZ,6,,,
109499194,5/23/2023,WY,4,,,
109499194,5/5/2023,WY,6,,,
109499194,5/17/2023,WY,1,,,
109499194,9/13/2023,AZ,10,,,
109499194,10/9/2023,NM,3,,,
109499194,12/27/2023,CO,9,,,
109499194,9/22/2023,AZ,4,,,
109499194,8/26/2023,NM,7,,,
109499194,2/18/2023,WY,10,,,
109499194,11/22/2023,NM,7,,,
109499194,6/14/2023,NM,5,,,
109499194,4/26/2023,NM,10,,,
109499194,12/14/2023,CO,3,,,
109499194,12/17/2023,WY,0,,,
109499194,3/3/2023,NM,8,,,
109499194,10/22/2023,AZ,2,,,
109499194,6/8/2023,NM,5,,,
109499194,7/20/2023,WY,1,,,
109499194,12/14/2023,WY,1,,,
109499194,2/7/2023,WY,7,,,
109499194,4/13/2023,CO,0,,,
109499194,6/27/2023,AZ,3,,,
109499194,3/21/2023,AZ,5,,,
109499194,11/13/2023,AZ,3,,,
109499194,2/7/2023,CO,5,,,
109499194,11/7/2023,WY,5,,,
109499194,6/2/2023,WY,3,,,
109499194,2/3/2023,WY,7,,,
109499194,2/13/2023,NM,8,,,
109499194,10/22/2023,WY,10,,,
109499194,10/11/2023,WY,0,,,
109499194,3/18/2023,CO,0,,,
109499194,4/19/2023,AZ,4,,,
109499194,7/30/2023,CO,8,,,
109499194,11/14/2023,WY,1,,,
109499194,4/12/2023,AZ,2,,,
109499194,10/17/2023,NM,3,,,
109499194,12/19/2023,CO,3,,,
109499194,5/16/2023,WY,6,,,
109499194,8/6/2023,CO,6,,,
109499194,6/19/2023,AZ,9,,,
109499194,4/20/2023,NM,0,,,
109499194,2/15/2023,CO,3,,,
109499194,10/27/2023,WY,9,,,
109499194,1/2/2023,CO,0,,,
109499194,2/17/2023,NM,5,,,
109499194,7/8/2023,WY,6,,,
109499194,6/8/2023,WY,9,,,
109499194,5/2/2023,AZ,9,,,
109499194,12/4/2023,CO,8,,,
109499194,4/20/2023,AZ,10,,,
109499194,10/21/2023,WY,2,,,
109499194,1/19/2023,NM,0,,,
109499194,4/5/2023,WY,10,,,
109499194,1/18/2023,CO,5,,,
109499194,8/31/2023,AZ,2,,,
109499194,12/19/2023,AZ,3,,,
109499194,7/15/2023,WY,6,,,
109499194,5/12/2023,AZ,6,,,
109499194,3/28/2023,AZ,8,,,
109499194,4/6/2023,NM,9,,,
109499194,3/15/2023,AZ,3,,,
109499194,4/16/2023,NM,8,,,
109499194,1/12/2023,WY,6,,,
109499194,4/2/2023,CO,4,,,
109490269,6/17/2023,CO,6,The product is terrible,suggestion,4/2/2023
109490269,9/21/2023,WY,2,The product is terrible,neutral,1/15/2023
109490269,6/27/2023,CO,7,Nothing to suggest,positive,4/23/2023
109490269,3/1/2023,NM,6,The product is excellent,neutral,2/12/2023
109490269,1/9/2023,AZ,10,The product is terrible,neutral,4/2/2023
109490269,8/25/2023,CO,1,The product is terrible,negative,4/16/2023
109490269,3/15/2023,AZ,9,The product is terrible,suggestion,2/19/2023
109490269,8/21/2023,CO,8,I suggest that you offer the product in green,neutral,4/30/2023
109490269,7/8/2023,CO,9,Nothing to suggest,positive,4/9/2023
109490269,3/17/2023,WY,0,The product is excellent,positive,4/30/2023
109490269,8/30/2023,CO,8,Nothing to suggest,negative,4/16/2023
109490269,3/13/2023,WY,9,Nothing to suggest,negative,4/30/2023
109490269,2/5/2023,CO,4,I suggest that you offer the product in green,positive,1/8/2023
109490269,7/26/2023,CO,10,Nothing to suggest,positive,1/29/2023
109490269,3/22/2023,CO,3,I suggest that you offer the product in green,neutral,4/16/2023
109490269,11/26/2023,WY,1,The product is excellent,neutral,2/26/2023
109490269,6/8/2023,AZ,9,I suggest that you offer the product in green,suggestion,4/9/2023
109490269,2/5/2023,CO,6,The product is terrible,neutral,4/16/2023
109490269,9/26/2023,NM,7,The product is terrible,positive,2/19/2023
109490269,1/28/2023,AZ,1,Nothing to suggest,neutral,1/29/2023
109490269,7/12/2023,NM,1,The product is terrible,neutral,3/5/2023
109490269,2/3/2023,WY,3,The product is terrible,positive,4/16/2023
109490269,9/27/2023,CO,6,Nothing to suggest,negative,3/26/2023
109490269,9/1/2023,WY,8,The product is excellent,suggestion,1/15/2023
109490269,1/24/2023,CO,9,I suggest that you offer the product in green,positive,3/19/2023
109490269,6/24/2023,CO,6,The product is excellent,suggestion,1/15/2023
109490269,9/25/2023,WY,0,The product is excellent,positive,2/26/2023
109490269,9/23/2023,WY,10,I suggest that you offer the product in green,neutral,3/19/2023
109490269,5/10/2023,CO,2,I suggest that you offer the product in green,positive,4/9/2023
109490269,2/16/2023,CO,1,The product is excellent,suggestion,2/19/2023
109490269,1/29/2023,AZ,6,,,
109490269,3/25/2023,NM,4,,,
109490269,1/13/2023,WY,10,,,
109490269,2/19/2023,CO,2,,,
109490269,7/24/2023,WY,6,,,
109490269,6/2/2023,CO,0,,,
109490269,2/14/2023,WY,8,,,
109490269,1/2/2023,NM,6,,,
109490269,8/14/2023,NM,5,,,
109490269,3/3/2023,CO,9,,,
109490269,10/10/2023,WY,3,,,
109490269,12/8/2023,WY,2,,,
109490269,4/10/2023,WY,2,,,
109490269,5/17/2023,AZ,2,,,
109490269,9/3/2023,AZ,8,,,
109490269,12/13/2023,NM,9,,,
109490269,12/7/2023,NM,10,,,
109490269,1/6/2023,NM,2,,,
109490269,7/26/2023,AZ,8,,,
109490269,4/13/2023,NM,2,,,
109490269,10/7/2023,WY,4,,,
109490269,4/19/2023,AZ,8,,,
109490269,1/29/2023,WY,10,,,
109490269,10/4/2023,CO,6,,,
109490269,4/15/2023,AZ,6,,,
109490269,5/6/2023,AZ,3,,,
109490269,7/2/2023,WY,4,,,
109490269,11/8/2023,WY,1,,,
109490269,3/6/2023,AZ,1,,,
109490269,11/3/2023,CO,2,,,
109490269,10/13/2023,NM,6,,,
109490269,4/18/2023,NM,10,,,
109490269,5/30/2023,NM,5,,,
109490269,5/17/2023,NM,4,,,
109490269,10/15/2023,AZ,9,,,
109490269,9/23/2023,NM,6,,,
109490269,3/22/2023,WY,10,,,
109490269,3/30/2023,WY,3,,,
109490269,6/12/2023,NM,0,,,
109490269,5/18/2023,AZ,7,,,
109490269,4/14/2023,NM,0,,,
109490269,1/20/2023,AZ,2,,,
109490269,2/12/2023,CO,0,,,
109490269,12/17/2023,WY,8,,,
109490269,11/7/2023,CO,9,,,
109490269,7/10/2023,NM,3,,,
109490269,7/5/2023,AZ,4,,,
109490269,10/19/2023,CO,9,,,
109490269,7/5/2023,WY,9,,,
109490269,10/15/2023,WY,1,,,
109490269,11/21/2023,WY,9,,,
109490269,5/27/2023,WY,6,,,
109490269,6/19/2023,NM,8,,,
109490269,8/29/2023,WY,0,,,
109490269,11/13/2023,CO,0,,,
109490269,6/26/2023,NM,3,,,
109490269,7/18/2023,AZ,9,,,
109490269,11/21/2023,CO,2,,,
109490269,9/7/2023,CO,6,,,
109490269,6/13/2023,AZ,8,,,
109490269,9/6/2023,AZ,3,,,
109490269,9/13/2023,CO,5,,,
109490269,4/5/2023,AZ,1,,,
109490269,1/28/2023,AZ,8,,,
109490269,8/12/2023,WY,7,,,
109490269,10/2/2023,AZ,5,,,
109490269,8/9/2023,CO,2,,,
109490269,3/3/2023,CO,6,,,
109490269,1/9/2023,AZ,0,,,
109490269,6/11/2023,AZ,2,,,
109490269,9/7/2023,CO,8,,,
109490269,7/9/2023,WY,1,,,
109490269,8/5/2023,WY,8,,,
109490269,9/6/2023,CO,3,,,
109490269,9/30/2023,AZ,10,,,
109490269,10/21/2023,NM,8,,,
109490269,10/8/2023,WY,4,,,
109490269,4/28/2023,WY,10,,,
109490269,12/7/2023,AZ,6,,,
109490269,12/18/2023,NM,7,,,
109490269,9/2/2023,CO,5,,,
109490269,9/13/2023,AZ,2,,,
109490269,12/22/2023,WY,0,,,
109490269,5/13/2023,AZ,5,,,
109490269,3/6/2023,AZ,10,,,
109490269,9/30/2023,NM,0,,,
109490269,1/12/2023,WY,1,,,
109490269,12/14/2023,AZ,4,,,
109490269,5/4/2023,WY,9,,,
109490269,6/27/2023,NM,0,,,
109373725,2/11/2023,WY,2,Nothing to suggest,negative,2/26/2023
109373725,3/6/2023,NM,10,Nothing to suggest,neutral,3/12/2023
109373725,1/28/2023,WY,9,Nothing to suggest,neutral,4/9/2023
109373725,11/29/2023,CO,6,Nothing to suggest,positive,2/26/2023
109373725,11/30/2023,WY,2,Nothing to suggest,neutral,3/12/2023
109373725,8/11/2023,WY,4,The product is terrible,neutral,4/30/2023
109373725,6/21/2023,WY,10,The product is excellent,negative,4/16/2023
109373725,4/29/2023,WY,2,The product is terrible,negative,4/23/2023
109373725,1/20/2023,WY,6,Nothing to suggest,suggestion,1/1/2023
109373725,7/13/2023,NM,0,The product is excellent,positive,3/12/2023
109373725,5/26/2023,NM,8,Nothing to suggest,suggestion,1/29/2023
109373725,12/26/2023,NM,8,The product is terrible,negative,1/22/2023
109373725,4/6/2023,AZ,6,The product is terrible,suggestion,4/2/2023
109373725,12/6/2023,WY,3,Nothing to suggest,suggestion,1/22/2023
109373725,12/27/2023,CO,4,The product is terrible,negative,2/26/2023
109373725,5/24/2023,AZ,10,Nothing to suggest,positive,4/2/2023
109373725,2/15/2023,AZ,0,Nothing to suggest,suggestion,4/2/2023
109373725,4/12/2023,WY,0,Nothing to suggest,negative,3/5/2023
109373725,9/12/2023,NM,9,Nothing to suggest,positive,1/8/2023
109373725,8/29/2023,NM,1,I suggest that you offer the product in green,neutral,1/29/2023
109373725,2/23/2023,WY,5,Nothing to suggest,positive,3/19/2023
109373725,12/12/2023,CO,2,Nothing to suggest,suggestion,1/15/2023
109373725,3/11/2023,CO,0,I suggest that you offer the product in green,positive,2/12/2023
109373725,11/15/2023,AZ,5,The product is excellent,neutral,1/1/2023
109373725,9/1/2023,CO,8,The product is terrible,suggestion,4/30/2023
109373725,6/26/2023,WY,10,The product is excellent,neutral,1/8/2023
109373725,4/2/2023,CO,4,Nothing to suggest,neutral,4/2/2023
109373725,3/10/2023,NM,10,The product is excellent,suggestion,3/26/2023
109373725,1/12/2023,NM,6,The product is terrible,neutral,1/8/2023
109373725,4/27/2023,AZ,9,The product is terrible,negative,4/16/2023
109373725,2/1/2023,AZ,3,,,
109373725,6/12/2023,AZ,6,,,
109373725,2/10/2023,WY,5,,,
109373725,7/20/2023,AZ,1,,,
109373725,4/5/2023,NM,10,,,
109373725,10/26/2023,CO,3,,,
109373725,8/28/2023,CO,1,,,
109373725,10/28/2023,AZ,9,,,
109373725,1/1/2023,AZ,8,,,
109373725,1/31/2023,AZ,0,,,
109373725,7/6/2023,WY,5,,,
109373725,6/9/2023,NM,0,,,
109373725,5/16/2023,WY,5,,,
109373725,3/8/2023,AZ,1,,,
109373725,6/12/2023,WY,6,,,
109373725,12/20/2023,WY,1,,,
109373725,10/17/2023,AZ,9,,,
109373725,6/4/2023,WY,6,,,
109373725,3/15/2023,CO,7,,,
109373725,10/8/2023,WY,0,,,
109373725,6/20/2023,CO,3,,,
109373725,5/20/2023,WY,4,,,
109373725,5/23/2023,NM,5,,,
109373725,4/28/2023,AZ,10,,,
109373725,6/26/2023,WY,1,,,
109373725,6/1/2023,WY,1,,,
109373725,11/13/2023,AZ,6,,,
109373725,4/25/2023,CO,10,,,
109373725,5/8/2023,NM,8,,,
109373725,8/13/2023,AZ,4,,,
109373725,12/17/2023,NM,4,,,
109373725,1/25/2023,AZ,7,,,
109373725,4/18/2023,CO,1,,,
109373725,7/6/2023,CO,5,,,
109373725,3/14/2023,CO,3,,,
109373725,8/13/2023,AZ,4,,,
109373725,8/5/2023,CO,5,,,
109373725,10/22/2023,WY,2,,,
109373725,10/23/2023,NM,3,,,
109373725,7/19/2023,AZ,7,,,
109373725,8/10/2023,WY,9,,,
109373725,7/22/2023,AZ,8,,,
109373725,9/5/2023,CO,5,,,
109373725,11/9/2023,CO,1,,,
109373725,2/11/2023,NM,9,,,
109373725,6/15/2023,WY,5,,,
109373725,12/22/2023,NM,6,,,
109373725,6/16/2023,AZ,8,,,
109373725,4/3/2023,AZ,6,,,
109373725,3/23/2023,WY,10,,,
109373725,2/6/2023,WY,2,,,
109373725,2/25/2023,CO,9,,,
109373725,3/3/2023,AZ,2,,,
109373725,4/18/2023,CO,10,,,
109373725,3/12/2023,AZ,1,,,
109373725,3/21/2023,AZ,10,,,
109373725,4/22/2023,CO,8,,,
109373725,9/16/2023,WY,7,,,
109373725,12/17/2023,CO,3,,,
109373725,7/14/2023,WY,4,,,
109373725,7/27/2023,CO,6,,,
109373725,4/25/2023,NM,2,,,
109373725,6/7/2023,AZ,4,,,
109373725,7/22/2023,CO,6,,,
109373725,9/8/2023,CO,5,,,
109373725,4/30/2023,WY,3,,,
109373725,9/23/2023,WY,2,,,
109373725,6/2/2023,AZ,2,,,
109373725,3/10/2023,WY,6,,,
109373725,9/14/2023,WY,7,,,
109373725,6/13/2023,NM,8,,,
109373725,8/28/2023,AZ,1,,,
109373725,11/5/2023,AZ,9,,,
109373725,6/10/2023,WY,6,,,
109373725,4/2/2023,AZ,5,,,
109373725,10/26/2023,CO,2,,,
109373725,1/15/2023,AZ,6,,,
109373725,2/28/2023,CO,4,,,
109373725,10/30/2023,AZ,4,,,
109373725,1/10/2023,NM,1,,,
109373725,2/20/2023,NM,7,,,
109373725,5/28/2023,NM,2,,,
109373725,2/2/2023,NM,3,,,
109373725,2/8/2023,CO,4,,,
109373725,10/10/2023,NM,1,,,
109373725,6/5/2023,WY,9,,,
109373725,3/24/2023,AZ,10,,,
109373725,7/21/2023,WY,2,,,
109373725,5/30/2023,WY,5,,,
109373725,8/6/2023,NM,10,,,
109742604,5/8/2023,NM,7,The product is terrible,positive,1/1/2023
109742604,2/17/2023,CO,2,The product is excellent,neutral,4/23/2023
109742604,11/16/2023,NM,9,The product is excellent,neutral,3/12/2023
109742604,3/23/2023,NM,8,I suggest that you offer the product in green,positive,4/23/2023
109742604,3/16/2023,WY,8,I suggest that you offer the product in green,negative,1/22/2023
109742604,12/12/2023,AZ,10,Nothing to suggest,suggestion,1/22/2023
109742604,1/28/2023,NM,0,Nothing to suggest,suggestion,2/5/2023
109742604,9/17/2023,WY,6,The product is terrible,neutral,2/19/2023
109742604,5/27/2023,WY,7,I suggest that you offer the product in green,neutral,1/15/2023
109742604,1/15/2023,CO,5,Nothing to suggest,suggestion,1/29/2023
109742604,7/29/2023,AZ,6,Nothing to suggest,neutral,3/19/2023
109742604,6/2/2023,NM,9,I suggest that you offer the product in green,positive,4/30/2023
109742604,12/23/2023,WY,4,Nothing to suggest,suggestion,2/5/2023
109742604,10/20/2023,AZ,5,The product is excellent,suggestion,2/26/2023
109742604,6/22/2023,WY,10,The product is terrible,suggestion,2/5/2023
109742604,12/3/2023,AZ,0,I suggest that you offer the product in green,suggestion,1/1/2023
109742604,10/14/2023,CO,8,The product is excellent,positive,4/30/2023
109742604,4/11/2023,CO,4,The product is excellent,suggestion,4/9/2023
109742604,2/1/2023,AZ,10,Nothing to suggest,negative,4/16/2023
109742604,12/9/2023,WY,6,I suggest that you offer the product in green,suggestion,1/22/2023
109742604,1/30/2023,WY,7,The product is excellent,suggestion,2/19/2023
109742604,7/24/2023,AZ,6,The product is terrible,suggestion,1/29/2023
109742604,12/13/2023,CO,10,I suggest that you offer the product in green,positive,1/22/2023
109742604,10/26/2023,NM,9,The product is terrible,neutral,4/23/2023
109742604,5/12/2023,AZ,4,Nothing to suggest,positive,3/19/2023
109742604,1/9/2023,CO,6,Nothing to suggest,suggestion,3/5/2023
109742604,3/27/2023,CO,6,Nothing to suggest,neutral,2/5/2023
109742604,6/15/2023,WY,10,The product is terrible,negative,3/19/2023
109742604,5/23/2023,AZ,2,The product is excellent,negative,3/5/2023
109742604,7/26/2023,WY,8,I suggest that you offer the product in green,suggestion,2/5/2023
109742604,7/11/2023,CO,5,,,
109742604,1/7/2023,NM,1,,,
109742604,3/7/2023,AZ,2,,,
109742604,1/19/2023,WY,5,,,
109742604,10/6/2023,NM,9,,,
109742604,7/22/2023,NM,5,,,
109742604,11/23/2023,NM,2,,,
109742604,9/21/2023,AZ,4,,,
109742604,10/30/2023,CO,9,,,
109742604,11/16/2023,WY,6,,,
109742604,5/20/2023,AZ,5,,,
109742604,1/20/2023,CO,2,,,
109742604,1/26/2023,WY,1,,,
109742604,3/27/2023,NM,5,,,
109742604,7/2/2023,NM,0,,,
109742604,9/1/2023,CO,1,,,
109742604,8/27/2023,WY,6,,,
109742604,3/22/2023,CO,8,,,
109742604,2/27/2023,CO,7,,,
109742604,5/3/2023,AZ,8,,,
109742604,9/17/2023,NM,1,,,
109742604,10/17/2023,AZ,6,,,
109742604,2/5/2023,WY,0,,,
109742604,10/24/2023,CO,0,,,
109742604,11/14/2023,AZ,2,,,
109742604,7/8/2023,CO,9,,,
109742604,8/16/2023,CO,0,,,
109742604,10/14/2023,WY,4,,,
109742604,4/25/2023,NM,4,,,
109742604,7/14/2023,NM,4,,,
109742604,10/8/2023,NM,4,,,
109742604,4/14/2023,WY,10,,,
109742604,7/20/2023,CO,7,,,
109742604,3/16/2023,WY,8,,,
109742604,12/19/2023,CO,2,,,
109742604,7/5/2023,CO,6,,,
109742604,12/16/2023,NM,3,,,
109742604,6/27/2023,WY,3,,,
109742604,7/10/2023,AZ,1,,,
109742604,3/8/2023,AZ,9,,,
109742604,1/10/2023,AZ,5,,,
109742604,4/12/2023,WY,0,,,
109742604,12/27/2023,NM,2,,,
109742604,11/27/2023,CO,4,,,
109742604,10/10/2023,CO,3,,,
109742604,10/13/2023,CO,2,,,
109742604,3/25/2023,CO,6,,,
109742604,5/18/2023,AZ,3,,,
109742604,7/7/2023,CO,4,,,
109742604,2/6/2023,NM,8,,,
109742604,8/4/2023,CO,2,,,
109742604,10/8/2023,NM,3,,,
109742604,8/24/2023,WY,8,,,
109742604,9/24/2023,CO,9,,,
109742604,11/30/2023,AZ,8,,,
109742604,2/6/2023,AZ,10,,,
109742604,12/23/2023,AZ,4,,,
109742604,4/7/2023,CO,2,,,
109742604,11/27/2023,NM,7,,,
109742604,10/26/2023,NM,8,,,
109742604,3/14/2023,NM,8,,,
109742604,1/26/2023,NM,1,,,
109742604,9/6/2023,AZ,10,,,
109742604,7/23/2023,AZ,3,,,
109742604,6/12/2023,WY,6,,,
109742604,9/21/2023,AZ,8,,,
109742604,9/26/2023,CO,5,,,
109742604,6/21/2023,CO,5,,,
109742604,6/29/2023,AZ,0,,,
109742604,4/4/2023,AZ,1,,,
109742604,1/22/2023,WY,5,,,
109742604,8/20/2023,AZ,10,,,
109742604,8/3/2023,CO,6,,,
109742604,4/3/2023,NM,8,,,
109742604,6/27/2023,AZ,0,,,
109742604,7/1/2023,WY,2,,,
109742604,9/4/2023,WY,3,,,
109742604,4/30/2023,NM,7,,,
109742604,9/24/2023,WY,8,,,
109742604,7/24/2023,NM,8,,,
109742604,11/3/2023,AZ,6,,,
109742604,6/11/2023,CO,4,,,
109742604,5/19/2023,WY,3,,,
109742604,11/7/2023,CO,1,,,
109742604,9/9/2023,CO,6,,,
109742604,9/4/2023,WY,2,,,
109742604,6/26/2023,NM,3,,,
109742604,1/4/2023,NM,6,,,
109742604,4/15/2023,WY,9,,,
109742604,12/10/2023,NM,3,,,
109099855,11/16/2023,AZ,9,Nothing to suggest,neutral,4/9/2023
109099855,6/18/2023,CO,9,I suggest that you offer the product in green,suggestion,4/16/2023
109099855,5/26/2023,CO,4,The product is excellent,positive,2/19/2023
109099855,12/6/2023,AZ,4,I suggest that you offer the product in green,neutral,3/5/2023
109099855,8/21/2023,CO,6,Nothing to suggest,positive,1/15/2023
109099855,3/28/2023,CO,0,The product is excellent,positive,1/29/2023
109099855,2/5/2023,AZ,4,The product is excellent,positive,1/15/2023
109099855,7/29/2023,AZ,8,I suggest that you offer the product in green,negative,4/16/2023
109099855,12/4/2023,NM,8,I suggest that you offer the product in green,neutral,2/26/2023
109099855,9/28/2023,AZ,2,The product is excellent,negative,2/19/2023
109099855,9/7/2023,WY,3,Nothing to suggest,positive,4/16/2023
109099855,11/3/2023,WY,10,Nothing to suggest,negative,1/29/2023
109099855,6/17/2023,WY,9,The product is excellent,suggestion,4/23/2023
109099855,7/29/2023,AZ,3,The product is excellent,positive,4/30/2023
109099855,4/9/2023,WY,7,The product is excellent,positive,2/19/2023
109099855,3/15/2023,CO,7,The product is excellent,neutral,3/26/2023
109099855,8/6/2023,WY,8,I suggest that you offer the product in green,positive,3/12/2023
109099855,11/7/2023,AZ,3,I suggest that you offer the product in green,neutral,4/30/2023
109099855,1/28/2023,AZ,4,The product is excellent,neutral,1/22/2023
109099855,3/26/2023,NM,1,Nothing to suggest,suggestion,4/9/2023
109099855,1/4/2023,NM,5,The product is terrible,negative,3/19/2023
109099855,9/9/2023,AZ,6,The product is excellent,suggestion,1/15/2023
109099855,6/29/2023,NM,2,I suggest that you offer the product in green,negative,4/2/2023
109099855,9/4/2023,AZ,4,I suggest that you offer the product in green,positive,1/1/2023
109099855,7/30/2023,CO,2,The product is excellent,negative,4/2/2023
109099855,10/24/2023,AZ,5,Nothing to suggest,positive,4/23/2023
109099855,2/19/2023,WY,1,Nothing to suggest,neutral,2/26/2023
109099855,7/31/2023,CO,5,The product is excellent,suggestion,1/22/2023
109099855,5/10/2023,AZ,10,The product is excellent,positive,1/22/2023
109099855,12/30/2023,CO,7,The product is excellent,neutral,2/12/2023
109099855,5/27/2023,CO,7,,,
109099855,8/6/2023,NM,0,,,
109099855,11/2/2023,NM,6,,,
109099855,2/20/2023,NM,3,,,
109099855,7/8/2023,AZ,4,,,
109099855,9/6/2023,AZ,6,,,
109099855,12/3/2023,WY,5,,,
109099855,8/16/2023,AZ,3,,,
109099855,1/24/2023,WY,2,,,
109099855,6/27/2023,CO,7,,,
109099855,1/26/2023,WY,8,,,
109099855,8/28/2023,AZ,3,,,
109099855,10/14/2023,NM,2,,,
109099855,8/15/2023,CO,2,,,
109099855,5/11/2023,WY,5,,,
109099855,6/8/2023,NM,3,,,
109099855,10/19/2023,CO,10,,,
109099855,8/8/2023,CO,0,,,
109099855,7/13/2023,NM,0,,,
109099855,3/6/2023,NM,0,,,
109099855,12/18/2023,WY,7,,,
109099855,8/24/2023,AZ,2,,,
109099855,8/18/2023,AZ,10,,,
109099855,5/20/2023,WY,6,,,
109099855,8/24/2023,CO,1,,,
109099855,1/12/2023,CO,7,,,
109099855,5/8/2023,WY,8,,,
109099855,7/25/2023,WY,4,,,
109099855,1/11/2023,NM,8,,,
109099855,2/26/2023,NM,5,,,
109099855,10/26/2023,WY,6,,,
109099855,10/3/2023,WY,7,,,
109099855,8/9/2023,NM,5,,,
109099855,4/16/2023,CO,10,,,
109099855,1/28/2023,NM,7,,,
109099855,7/8/2023,AZ,7,,,
109099855,8/18/2023,NM,5,,,
109099855,5/31/2023,NM,9,,,
109099855,9/19/2023,NM,2,,,
109099855,3/30/2023,WY,6,,,
109099855,11/23/2023,CO,0,,,
109099855,8/26/2023,AZ,9,,,
109099855,8/20/2023,WY,1,,,
109099855,9/4/2023,WY,5,,,
109099855,4/29/2023,NM,7,,,
109099855,6/4/2023,NM,6,,,
109099855,10/9/2023,AZ,3,,,
109099855,5/2/2023,WY,4,,,
109099855,11/1/2023,NM,0,,,
109099855,9/1/2023,WY,10,,,
109099855,9/5/2023,AZ,2,,,
109099855,3/17/2023,NM,5,,,
109099855,6/26/2023,AZ,6,,,
109099855,7/1/2023,CO,4,,,
109099855,10/18/2023,WY,4,,,
109099855,9/2/2023,NM,5,,,
109099855,6/21/2023,NM,7,,,
109099855,1/9/2023,CO,5,,,
109099855,4/4/2023,CO,0,,,
109099855,9/17/2023,AZ,6,,,
109099855,4/21/2023,CO,9,,,
109099855,3/5/2023,CO,3,,,
109099855,5/5/2023,CO,1,,,
109099855,5/22/2023,WY,6,,,
109099855,5/12/2023,AZ,1,,,
109099855,5/18/2023,NM,10,,,
109099855,3/20/2023,NM,10,,,
109099855,3/16/2023,WY,2,,,
109099855,8/16/2023,CO,3,,,
109099855,10/10/2023,NM,5,,,
109099855,2/2/2023,AZ,8,,,
109099855,8/6/2023,CO,8,,,
109099855,10/24/2023,CO,4,,,
109099855,10/5/2023,CO,4,,,
109099855,5/13/2023,WY,3,,,
109099855,11/2/2023,WY,2,,,
109099855,12/22/2023,AZ,10,,,
109099855,12/30/2023,AZ,3,,,
109099855,8/30/2023,WY,8,,,
109099855,11/22/2023,NM,10,,,
109099855,9/15/2023,CO,0,,,
109099855,4/23/2023,AZ,7,,,
109099855,10/30/2023,WY,3,,,
109099855,3/29/2023,CO,6,,,
109099855,3/1/2023,AZ,7,,,
109099855,2/21/2023,CO,2,,,
109099855,6/5/2023,CO,8,,,
109099855,11/26/2023,NM,9,,,
109099855,8/17/2023,AZ,5,,,
109099855,4/8/2023,AZ,8,,,
109408426,7/12/2023,CO,6,The product is excellent,suggestion,3/12/2023
109408426,2/13/2023,NM,5,The product is excellent,positive,4/2/2023
109408426,2/17/2023,CO,7,I suggest that you offer the product in green,neutral,4/16/2023
109408426,9/16/2023,CO,2,I suggest that you offer the product in green,negative,3/19/2023
109408426,4/21/2023,NM,9,The product is terrible,negative,2/19/2023
109408426,6/27/2023,AZ,4,I suggest that you offer the product in green,positive,4/2/2023
109408426,4/3/2023,WY,0,The product is excellent,neutral,2/5/2023
109408426,4/24/2023,WY,9,I suggest that you offer the product in green,negative,1/15/2023
109408426,5/13/2023,AZ,10,The product is excellent,positive,1/29/2023
109408426,5/11/2023,CO,2,I suggest that you offer the product in green,positive,4/23/2023
109408426,1/6/2023,WY,0,I suggest that you offer the product in green,neutral,4/16/2023
109408426,12/22/2023,AZ,6,I suggest that you offer the product in green,neutral,3/12/2023
109408426,12/27/2023,WY,3,The product is terrible,neutral,1/15/2023
109408426,9/23/2023,WY,6,The product is terrible,neutral,1/1/2023
109408426,8/20/2023,NM,9,The product is terrible,suggestion,2/5/2023
109408426,3/6/2023,NM,3,The product is excellent,neutral,1/1/2023
109408426,11/5/2023,CO,8,The product is terrible,negative,1/29/2023
109408426,2/12/2023,CO,2,The product is excellent,suggestion,4/23/2023
109408426,7/13/2023,WY,9,The product is excellent,negative,4/2/2023
109408426,9/30/2023,CO,7,The product is terrible,negative,3/5/2023
109408426,1/1/2023,NM,10,Nothing to suggest,suggestion,2/19/2023
109408426,7/31/2023,AZ,8,I suggest that you offer the product in green,negative,3/26/2023
109408426,12/24/2023,WY,6,The product is excellent,neutral,1/29/2023
109408426,10/23/2023,AZ,6,Nothing to suggest,negative,4/9/2023
109408426,4/8/2023,AZ,7,Nothing to suggest,neutral,4/30/2023
109408426,1/25/2023,NM,4,Nothing to suggest,negative,3/26/2023
109408426,2/5/2023,WY,9,Nothing to suggest,neutral,3/12/2023
109408426,10/23/2023,AZ,1,I suggest that you offer the product in green,negative,3/26/2023
109408426,8/2/2023,AZ,1,The product is excellent,negative,4/30/2023
109408426,1/29/2023,WY,0,The product is terrible,positive,1/29/2023
109408426,8/22/2023,AZ,0,,,
109408426,3/30/2023,CO,2,,,
